ঘঞ	472	false	canonical	ghon	ঘন	DICTIONARY	ঘন|ঘণ্টা|ঘন্টা|ঘণ্টার|ঘনত্ব|ঘনিষ্ঠ	oov
শূন্ত	471	false	canonical	shuunt	শান্ট	ENGLISH_LEXICON	শান্ট|শূন্য|শূন্যতা|শূন্যে|shunt|সূত	oov
শূন্ত	471	false	typist	sunt	ছুঁত	DICTIONARY	ছুঁত|শুনতে|ছুঁতে|শুনতেই|সুন্নত|শুনতাম	oov,conjunct_shape
সামান্ত	460	false	canonical	samant	সভন্ট	ENGLISH_LEXICON	সভন্ট|সামান্তরিক|সামান্থা|সামান্য|সামান্থার|savant	oov
অচ	456	false	canonical	och	ওচ	DICTIONARY	ওচ|অচ্ছ|অচল|অচেনা|অচেতন|অচলাবস্থা	oov,vowel_initial
তােমার	456	false	canonical	taemar	তামার	DICTIONARY	তামার|তামাং|টায়েটায়ে|তামাউক|তামাইয়ো|তামাংকে	oov
তজ্জন্ত	433	false	canonical	tojjont	তজ্জন্য	DICTIONARY	তজ্জন্য|তজ্জনিত|তজ্জলী	oov
মোশি	432	true	typist	mosi	মোসি	DICTIONARY	মোসি|মসি|মসী|মসিউর|মসিনা|মসিবত	sibilant
অব্য	418	false	canonical	oby	ওবয়	DICTIONARY	ওবয়|অব্যাহত|অব্যাহতি|অব্যবহিত|অব্যক্ত|অব্যয়	oov,conjunct_shape,vowel_initial
লোকদিগকে	413	false	canonical	lokodigoke	লোক দিগকে	DICTIONARY	লোক দিগকে|লোকদের|লোকদেরকে|লোকধর্ম|লকদিগকে	oov,split,inflected
পূর্ব্বে	391	false	typist	purbbe	পুর্ববে	DICTIONARY	পুর্ববে|পুরবে|পূর্ব্বের|পুড়বই|পুড়বি|পুড়বে	oov,conjunct_shape,inflected
ভীত	391	true	typist	vit	ভিত	DICTIONARY	ভিত	vowel_length
সন্তানগণ	378	false	canonical	sontanogon	সন্তান গণ	DICTIONARY	সন্তান গণ|সন্তানদের|সন্তানকে|সন্তানও|সন্তান গন|সন্তানগন	oov,split
দিই	372	true	typist	di	ডি	DICTIONARY	ডি|ডী|দি|দিয়|দড়ি|দ্বি	ranking_other
সৈন্ত	368	false	canonical	soint	সেন্ট	RULE	সেন্ট|সৈন্য|সৈনিক|সৈন্যদের	oov
ধর্ম্ম	356	false	canonical	dhormm	ডর্ম	ENGLISH_LEXICON	ডর্ম|ধর্মের|ধর্মাবলম্বী|ধর্মীয়|dorm|ধর্ম	oov,conjunct_shape
অণ	355	false	canonical	on	অন	DICTIONARY	অন|ওন|অনড়|অয়ন|ওঁ|অন্য	oov,na_nna,vowel_initial
শিচ	351	false	typist	sich	সুইচ	DICTIONARY	সুইচ|সিচুয়ান|সিচুয়েশন|সিচ	oov
সন্তানগণের	348	false	canonical	sontanogoner	সন্তান গণের	DICTIONARY	সন্তান গণের|সন্তানদের|সন্তানকে|সন্তানও|সন্তান গনের|সন্তানগনের	oov,split,inflected
দাড়াইয়া	346	false	canonical	daraiya	দাঁড়াইয়া	DICTIONARY	দাঁড়াইয়া|দাঁড়াইয়াছে|দাঁড়াইয়াছিল|দাঁড়াইয়া	oov
পাশ	344	true	typist	pas	পাস	DICTIONARY	পাস|পায়স|পাচ্ছ|পাছ|পাশে|pas	sibilant
বিষয়শ্রেণী	343	false	typist	bisoyosreni	বিষয় শ্রেণি	DICTIONARY	বিষয় শ্রেণি|বিষয়সমূহ|বিষয়সমূহের|বিষয়সহ|বিষয় শ্রেনি|বিষয় শ্রেণি	oov,split,vowel_length
দায়ুদের	341	false	canonical	dayuder	দয়ায়দের	DICTIONARY	দয়ায়দের|দয়ায় দের|দয়ায় দের|দয়ায় দের	oov,inflected
হৈতে	333	false	canonical	hoite	হইতে	DICTIONARY	হইতে|হইতেছে|হইতেই|হইতেছিল|হইতেন|হইতেও	oov,inflected
করিয়	329	false	canonical	koriy	কোরীয়	DICTIONARY	কোরীয়|কোরিয়|করিয়া|করিয়ে|করিয়াছেন|করিয়াছিলেন	oov
বিষ	324	true	typist	bis	বিস	DICTIONARY	বিস|বিশ্ব|বিশ্বাস|বিশেষ|বিষয়ে|বিশ্বের	sibilant
হইবেক	324	false	canonical	hoibek	হইবে	DICTIONARY	হইবে|হইবার|হইবেন|হইবেই|হইবই|হৈবেক	oov
শোনা	323	true	typist	sona	সোনা	DICTIONARY	সোনা|ছোঁয়া|সোনার|সোনালী|সোনালি|সনাক্ত	sibilant
কেশ	301	true	typist	kes	কেস	DICTIONARY	কেস|কেয়স|কয়েস|কেসের|কেসটা|কেশব	sibilant
বেশে	297	true	typist	bese	বেসে	DICTIONARY	বেসে|বয়েসে|বেছে|বেঁছে|বেচছে|বেসিন	sibilant,inflected
ভূত	288	true	typist	vut	ভুত	DICTIONARY	ভুত	vowel_length
বাহিনীগণের	277	false	canonical	bahiniigoner	বাহিনী গণের	DICTIONARY	বাহিনী গণের|বাহিনীগুলোর|বাহিনীগুলো|বাহিনী গনের|বাহিনি গণের|বাহিনীগনের	oov,split,inflected
বাহিনীগণের	277	false	typist	bahinigoner	বাহিনী গণের	DICTIONARY	বাহিনী গণের|বাহিনীগুলোর|বাহিনীগুলো|বাহিনী গনের|বাহিনি গণের|বাহিনিগনের	oov,split,inflected
উণ	273	false	canonical	un	ইউএন	DICTIONARY	ইউএন|উন|ঊন|উড়ন	oov,vowel_initial
উীপ	270	false	canonical	uiip	উইপ	DICTIONARY	উইপ|উইং|উই|উঁকি|উইংও|উইংগস	oov,vowel_initial
উীপ	270	false	typist	uip	উইপ	DICTIONARY	উইপ|উইপোকা|উইপন|উইং|উই|উইপ্রো	oov,vowel_initial
জাতিগণের	269	false	canonical	jatigoner	জাতি গণের	DICTIONARY	জাতি গণের|জাতিগত|জাতিগোষ্ঠী|জাতিগোষ্ঠীর|জাটি গণের|জাতিগনের	oov,split,inflected
ইৎ	263	false	canonical	it	ইট	DICTIONARY	ইট|ইয়ট|ইঁট|ইট্|ইটও|ইটখোলা	oov,khanda_ta,vowel_initial
যীশুর	259	true	typist	jisur	যিশুর	DICTIONARY	যিশুর	vowel_length
স্বষ্টি	257	false	canonical	swoshti	স্বস্তি	DICTIONARY	স্বস্তি|স্বশাসিত|স্বশিক্ষিত|স্বশরীরে|স্বস্তিই	oov,inflected
স্বষ্টি	257	false	typist	swosti	স্বস্তি	DICTIONARY	স্বস্তি|স্বস্তিকা|স্বস্তিক|স্বস্তির|স্বস্তিদায়ক|স্বস্তিতে	oov,inflected
স্তায়	251	false	canonical	stay	স্টে	ENGLISH_LEXICON	স্টে|ছটায়|স্টক|stay|ছোটায়|ছোটায়	oov
মেষ	249	true	typist	mes	মেস	DICTIONARY	মেস|মেসি|মেশিন|মেসির|মেসেজ|মেই	sibilant
পর্য্যস্ত	247	false	canonical	poryyost	পর্য্যন্ত	DICTIONARY	পর্য্যন্ত|পর্যন্ত|পর্যটন|পর্যায়ে	oov
ইং	243	false	canonical	ing	ইয়ং	DICTIONARY	ইয়ং|ইংরেজি|ইংরেজ|ইংল্যান্ড|ইংলিশ|ing	oov,vowel_initial
শুনা	241	true	typist	suna	সুনা	DICTIONARY	সুনা|শোনা|শুঁয়া|সুনামগঞ্জ|সুনাম|সুন	sibilant
চর্চ্চা	240	false	canonical	chorcca	চর্চা	DICTIONARY	চর্চা|চর্চার|চর্চিত|চর্চাও|চর্চাকে|চর্চায়	oov,conjunct_shape
বাটীর	237	false	canonical	batiir	বাতির	DICTIONARY	বাতির|বাটী|বাটীতে|বাটিংয়ে|বাতিকও|বাতিকটা	oov
বাটীর	237	false	typist	batir	বাটির	DICTIONARY	বাটির|বাতির|বাটিও|বাটিক|বাড়ির|বাতিল	oov,vowel_length
টী	236	false	canonical	tii	টিই	DICTIONARY	টিই|টি|টীকা|তীব্র|তীরে|তীর	oov
ইব	235	false	canonical	ib	ইয়ব	DICTIONARY	ইয়ব|ইয়ং|ইয়ব|ইয়ংবক	oov,vowel_initial
যিরশালেমে	231	false	canonical	ziroshaleme	জিরশালেমে	CLEAN_TRANSLITERATION	জিরশালেমে|জিরো|জিরগা|জিরতলী	oov,ya_ja,inflected
যিরশালেমে	231	false	typist	jirosaleme	জিরসালেমে	CLEAN_TRANSLITERATION	জিরসালেমে|জিরো|জিরগা|জিরতলী	oov,inflected
শস্ত	229	false	canonical	shost	ষষ্ট	DICTIONARY	ষষ্ট|শস্ত্র|ষষ্টি|স্বস্ত|ষষ্টিতম|ষষ্টকের	oov
শস্ত	229	false	typist	sost	ষষ্ট	DICTIONARY	ষষ্ট|সস্তা|সস্ত্রীক|সস্তার|ষষ্ঠ|সস্তান	oov
স্থত	225	false	canonical	sthot	শত	ENGLISH_LEXICON	শত|স্থগিত|স্থল|শতক|স্থলে|shot	oov,conjunct_shape
দুইটী	222	false	canonical	duitii	দুইটিই	DICTIONARY	দুইটিই|দুইটি|দুইটির|দুইটিকে	oov
দুইটী	222	false	typist	duiti	দুইটি	DICTIONARY	দুইটি|দুইটির|দুইটিকে|দুইটিতে	oov,vowel_length
শিশির	222	true	typist	sisir	সিসির	DICTIONARY	সিসির|শিশিরে|শিশিরের|সিইসির	sibilant
আশায়	216	true	typist	asay	আসায়	DICTIONARY	আসায়|আসাই|আসা|আসাকে|আঁইশ|আসাকির	sibilant,vowel_initial
তং	216	false	canonical	tong	টং	DICTIONARY	টং|টঙ্গী|টঙ্ক|টংগী|টংক|tong	oov,dental_retroflex
বহুত্রী	216	false	typist	bohutri	বহুত্রি	DICTIONARY	বহুত্রি|বহুত|বহুতল|বহুতর	oov,vowel_length
শুচি	216	true	typist	suchi	সুচি	DICTIONARY	সুচি|সূচি|সূচী|সুচিন্তিত|সূচিত|সুচিত্রা	sibilant
উদেশে	214	false	canonical	udeshe	উদ্দেশ্যে	DICTIONARY	উদ্দেশ্যে|উদ্দেশে|উদ্যেশ্যে|উদ্দেশ্যেও|উদ্দেশ্যের|উদ্দেশ্যেই	oov,conjunct_shape,inflected,vowel_initial
