সুয়েডীয়	174	false	canonical	suyediiy	সুয়েদীয়	CLEAN_TRANSLITERATION	সুয়েদীয়|সুয়েজ|সুয়েন|সুয়েটার	oov,dental_retroflex
সুয়েডীয়	174	false	typist	suyediy	সুয়েদিয়	CLEAN_TRANSLITERATION	সুয়েদিয়|সুয়েজ|সুয়েন|সুয়েটার	oov
ফরাসী	171	true	typist	forasi	ফরাসি	DICTIONARY	ফরাসি	vowel_length
স্লাভীয়	171	false	canonical	slabhiiy	স্লাভিয়া	DICTIONARY	স্লাভিয়া|স্ল্যাব|স্লাবের|স্লাব|স্লাভিয়া|স্লাভোনিচ	oov
স্লাভীয়	171	false	typist	slaviy	স্লভিক	ENGLISH_LEXICON	স্লভিক|slavic|slaviy|স্লাভিয়া|স্লাভিয়া	oov
ভার্মন্ট	170	false	canonical	bharmont	ভার্মন্ত	CLEAN_TRANSLITERATION	ভার্মন্ত|ভার্মা|ভার্মার|ভারকেন্দ্র|ভারকেন্দ্র্র	oov,dental_retroflex
ভার্মন্ট	170	false	typist	varmont	ভলমন্ট	ENGLISH_LEXICON	ভলমন্ট|valmont|varmint|varmont|ভার্মন্ত	oov,conjunct_shape
শো	169	true	typist	so	সো	DICTIONARY	সো|সঃ|শোঁ|সোঁ|স্বঃ|সোঁদা	sibilant
পাশের	168	true	typist	paser	পাসের	DICTIONARY	পাসের|পাসেও|পেপার|পাঁকে|paser|পাছের	sibilant,inflected
বর্ষপঞ্জীর	165	false	canonical	borshoponjiir	বর্ষপঞ্জির	DICTIONARY	বর্ষপঞ্জির|বর্ষপঞ্জী	oov,vowel_length
বর্ষপঞ্জীর	165	false	typist	borsoponjir	বর্ষপঞ্জির	DICTIONARY	বর্ষপঞ্জির	oov,vowel_length
অকাদেমি	163	false	canonical	okademi	আকাদেমি	RULE	আকাদেমি|আকাদেমির|অকাজকেই|আকাদেমিক	oov,vowel_initial
দাশগুপ্ত	163	true	typist	dasogupt	দাসগুপ্ত	DICTIONARY	দাসগুপ্ত|দাসগুপ্তের|দাশগুপ্তের|দাশগুপ্তর|দাসগুপ্তা	sibilant
খ্রিস্টপূর্বাব্দ	161	false	canonical	khristopuurbabd	খ্রিষ্টপূর্বাব্দ	DICTIONARY	খ্রিষ্টপূর্বাব্দ|খৃষ্টপূর্বাব্দ|খ্রীষ্টপূর্বাব্দ|খ্রীস্টপূর্বাব্দ|খৃস্টপূর্বাব্দ|খ্রিষ্টপূর্বাব্দে	oov,sibilant,long_compound
খ্রিস্টপূর্বাব্দ	161	false	typist	khristopurbabd	খ্রিষ্টপূর্বাব্দ	DICTIONARY	খ্রিষ্টপূর্বাব্দ|খৃষ্টপূর্বাব্দ|খ্রীষ্টপূর্বাব্দ|খ্রীস্টপূর্বাব্দ|খৃস্টপূর্বাব্দ|খ্রিষ্টপূর্বাব্দে	oov,sibilant,long_compound
শোনা	159	true	typist	sona	সোনা	DICTIONARY	সোনা|ছোঁয়া|সোনার|সোনালী|সোনালি|সনাক্ত	sibilant
অ্যানো	157	false	canonical	oyano	ওয়ানও	DICTIONARY	ওয়ানও|ওয়ানডে|অ্যানথ্রাক্স|অ্যানোফিলিস|ওয়ানডেতে|ওয়ানো	oov,conjunct_shape,vowel_initial
ডোমিনি	153	false	canonical	domini	ডমিনি	DICTIONARY	ডমিনি|ডোমিনিকান|ডমিনিক|ডোমিনিকার|ডোমিনিকা|domini	oov
শের	151	true	typist	ser	সের	DICTIONARY	সের|সেরা|সেরকম|সেরে|সে|ser	sibilant
উরবে	150	false	canonical	urobe	উড়বে	DICTIONARY	উড়বে|উড়বেনা|উড়বে|উড়বি|উড়বেই|উড়বেন	oov,inflected,vowel_initial
কন্সালশীপের	149	false	typist	konsalosiper	কন্সালসিপের	CLEAN_TRANSLITERATION	কন্সালসিপের|কন্সট্রাকশন	oov,inflected
পেশ	146	true	typist	pes	পেস	DICTIONARY	পেস|পেশাদার|পেশা|পেশায়|পেশার|পেশী	sibilant
খ্রিষ্টান	141	true	typist	khristan	খ্রিস্টান	DICTIONARY	খ্রিস্টান|খৃস্টান|খ্রীস্টান|খ্রীষ্টান|খৃষ্টান|খ্রিষ্টানদের	sibilant
ধ্বংসপ্রবণতা	141	false	canonical	dhbongsoprobonota	ধ্বংস প্রবণতা	DICTIONARY	ধ্বংস প্রবণতা|ধ্বংসপ্রবণ|ধ্বংস প্রবনতা	oov,split,long_compound
ইলিশ	139	true	typist	ilis	ইলিস	DICTIONARY	ইলিস|ইলিশা|ইলিং|ইলি|ইলিশের|ইলিশকে	sibilant,vowel_initial
খ্রিষ্টপূর্ব	138	true	typist	khristopurb	খ্রিস্টপূর্ব	DICTIONARY	খ্রিস্টপূর্ব|খৃস্টপূর্ব|খ্রীস্টপূর্ব|খ্রীষ্টপূর্ব|খৃষ্টপূর্ব|খ্রিষ্টপূর্বাব্দ	sibilant,long_compound
নাজা	138	false	canonical	naja	ন্যাজা	DICTIONARY	ন্যাজা|নাজাফ|নাজাত|নাজারিও|নাজাফি|নাজারেথ	oov,conjunct_shape
বাষ্প	136	true	typist	basp	বাস্প	DICTIONARY	বাস্প|বাষ্পীভবন|বাস্ক|বাস|বাষ্পীয়|বাস্কেট	sibilant
মিশরে	133	true	typist	misore	মিসরে	DICTIONARY	মিসরে|মিসরের|মিশরের|মিসরকে|মিসরই|মিসরও	sibilant,inflected
শংকর	133	true	typist	songkor	সংকর	DICTIONARY	সংকর|সঙ্কর|শঙ্কর|সংকর্ষণ|সংকট|সংকরণ	sibilant
শনি	133	true	typist	soni	সনি	DICTIONARY	সনি|সোনি|সনির|শনিবার|সন|soni	sibilant
হিলবের্ট	132	false	canonical	hilobert	হিলব্রোতে	DICTIONARY	হিলব্রোতে|হিলস|হিলসে|হিলসের|হিলব্রাউয়ের|হিলব্রাউয়ের	oov
ভার্মন্টের	127	false	canonical	bharmonter	ভার্গনের	DICTIONARY	ভার্গনের|ভার্মা|ভার্জিনিয়াতে|ভার্জিনিয়াতে	oov,conjunct_shape,inflected
ভার্মন্টের	127	false	typist	varmonter	ভার্গনের	DICTIONARY	ভার্গনের|ভার্জিনিয়াতে	oov,conjunct_shape,inflected
জঁ	125	true	canonical	jo	জো	DICTIONARY	জো|যো|জোড়|জড়ো|জয়ও|জোঁক	chandrabindu_dropped
ফা	125	false	canonical	pha	ফ্যা	DICTIONARY	ফ্যা|ফাইল|ফার্সি|ফালতু|ফায়ার|ফারুক	oov,conjunct_shape
ফা	125	false	typist	fa	ফ্যা	DICTIONARY	ফ্যা	oov,conjunct_shape
বোলৎসমান	123	false	canonical	bolotosoman	বলতো সমান	DICTIONARY	বলতো সমান|বলতো|বলোতো|বলতসমান	oov,split,khanda_ta
মস্তিষ্কের	122	true	typist	mostisker	মস্তিস্কের	DICTIONARY	মস্তিস্কের	sibilant,inflected
ডেনীয়	121	false	canonical	deniiy	দেনিজ	RULE	দেনিজ|ডেনিস|ডেনিশ|ডেনি	oov
ডেনীয়	121	false	typist	deniy	ডেনিয়	DICTIONARY	ডেনিয়|ডেনিজ|ডেনিয়েল	oov,vowel_length
বিষ	121	true	typist	bis	বিস	DICTIONARY	বিস|বিশ্ব|বিশ্বাস|বিশেষ|বিষয়ে|বিশ্বের	sibilant
ইব্রীয়	118	false	canonical	ibriiy	ইব্রাহিম	DICTIONARY	ইব্রাহিম|ইব্রাহীম|ইব্রহীম	oov,vowel_initial
ইব্রীয়	118	false	typist	ibriy	ইব্রিয়	CLEAN_TRANSLITERATION	ইব্রিয়	oov,vowel_length,vowel_initial
সমূহের	118	false	typist	somuher	সমুহের	DICTIONARY	সমুহের|সমুচিত|সমূহ|সমুখে|সমুচা|সমূহকে	oov,vowel_length,inflected
